input_index,target_n,status,final_correctness,failure_kind,factor_expression,parser_success,raw_output_count,parsed_output_count,parse_failure_count,provider_attempt_count,retry_count,usage_total_tokens,cost_estimate,latency_ms,providers,models
378,4001299,passed,true,,1021 * 3919,true,1,1,0,1,0,1187,0.0040408,16626,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
379,4001311,passed,true,,1031 * 3881,true,1,1,0,1,0,1352,0.004766800000000001,17943,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
380,4005383,passed,true,,1021 * 3923,true,1,1,0,1,0,1166,0.0039454,14515,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
381,4011509,passed,true,,1021 * 3929,true,1,1,0,1,0,1328,0.0046552,18871,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
382,4017917,passed,true,,1019 * 3943,true,1,1,0,1,0,1108,0.0036812000000000004,13942,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
383,4025803,passed,true,,1021 * 3943,true,1,1,0,1,0,1140,0.0038220000000000003,13926,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
384,4037009,passed,true,,1009 * 4001,true,1,1,0,1,0,920,0.0028600000000000006,10208,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
385,4044613,passed,true,,1031 * 3923,true,1,1,0,1,0,1282,0.004446800000000001,15704,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
386,4050799,passed,true,,1031 * 3929,true,1,1,0,1,0,1274,0.004411600000000001,15750,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
387,4055171,passed,true,,1009 * 4019,true,1,1,0,1,0,1299,0.004521600000000001,17227,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
388,4059091,passed,true,,1013 * 4007,true,1,1,0,1,0,1379,0.0048736000000000005,18170,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
389,4069357,passed,true,,1031 * 3947,true,1,1,0,1,0,1303,0.0045392,16625,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
390,4071247,passed,true,,1013 * 4019,true,1,1,0,1,0,959,0.0030316,10607,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
391,4083133,passed,true,,1019 * 4007,true,1,1,0,1,0,1012,0.0032588,11022,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
392,4085441,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20152,[],[]
393,4087459,passed,true,,1009 * 4051,true,1,1,0,1,0,1326,0.0046404,17865,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
394,4091147,passed,true,,1021 * 4007,true,1,1,0,1,0,1242,0.0042768,16151,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
395,4103663,passed,true,,1013 * 4051,true,1,1,0,1,0,1036,0.0033644,11938,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
396,4131217,passed,true,,1031 * 4007,true,1,1,0,1,0,1043,0.0034012000000000005,11907,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
397,4132027,passed,true,,1013 * 4079,true,1,1,0,1,0,1028,0.0033352,11535,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
398,4136071,passed,true,,1021 * 4051,true,1,1,0,1,0,1235,0.00424,14596,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
399,4143589,passed,true,,1031 * 4019,true,1,1,0,1,0,1221,0.0041784000000000005,14645,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
400,4146209,passed,true,,1013 * 4093,true,1,1,0,1,0,1023,0.0033102000000000006,11818,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
401,4164659,passed,true,,1021 * 4079,true,1,1,0,1,0,1139,0.0038176000000000004,13692,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
402,4178953,passed,true,,1021 * 4093,true,1,1,0,1,0,1415,0.005032,17996,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
403,4186729,passed,true,,1013 * 4133,true,1,1,0,1,0,1064,0.0034876000000000004,14296,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
404,4189109,passed,true,,1019 * 4111,true,1,1,0,1,0,1274,0.004411600000000001,16677,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
405,4194413,passed,true,,1009 * 4157,true,1,1,0,1,0,1051,0.0034304,12041,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
406,4238021,passed,true,,1019 * 4159,true,1,1,0,1,0,1124,0.0037516,13404,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
407,4244297,passed,true,,1021 * 4157,true,1,1,0,1,0,1366,0.0048164,17807,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
408,4254937,passed,true,,1031 * 4127,true,1,1,0,1,0,1416,0.005036400000000001,18008,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
409,4255613,failed,false,executor_error,,false,0,0,0,1,0,0,0.0,20127,[],[]
410,4265743,passed,true,,1013 * 4211,true,1,1,0,1,0,1164,0.0039276,15549,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
411,4267309,passed,true,,1031 * 4139,true,1,1,0,1,0,1299,0.004521600000000001,16189,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
414,4299161,passed,true,,1019 * 4219,true,1,1,0,1,0,1121,0.0037384000000000002,12926,"[""siliconflow""]","[""zai-org/GLM-5.2""]"
